0	 0
1	 2.83257e-08
2	 5.66513e-08
3	 8.5042e-08
4	 1.13433e-07
5	 1.41953e-07
6	 1.70474e-07
7	 1.9919e-07
8	 2.27907e-07
9	 2.56884e-07
10	 2.85862e-07
11	 3.15166e-07
12	 3.44471e-07
13	 3.7417e-07
14	 4.0387e-07
15	 4.34031e-07
16	 4.64192e-07
17	 4.94883e-07
18	 5.25574e-07
19	 5.56866e-07
20	 5.88157e-07
21	 6.20119e-07
22	 6.5208e-07
23	 6.84785e-07
24	 7.17489e-07
25	 7.51008e-07
26	 7.84528e-07
27	 8.18938e-07
28	 8.53349e-07
29	 8.88726e-07
30	 9.24103e-07
31	 9.60526e-07
32	 9.96948e-07
33	 1.0345e-06
34	 1.07204e-06
35	 1.1108e-06
36	 1.14956e-06
37	 1.18961e-06
38	 1.22965e-06
39	 1.27108e-06
40	 1.31251e-06
41	 1.35541e-06
42	 1.39831e-06
43	 1.44277e-06
44	 1.48723e-06
45	 1.53334e-06
46	 1.57946e-06
47	 1.62733e-06
48	 1.6752e-06
49	 1.72493e-06
50	 1.77466e-06
51	 1.82635e-06
52	 1.87804e-06
53	 1.93179e-06
54	 1.98555e-06
55	 2.0415e-06
56	 2.09744e-06
57	 2.15568e-06
58	 2.21392e-06
59	 2.27458e-06
60	 2.33524e-06
61	 2.39844e-06
62	 2.46164e-06
63	 2.52752e-06
64	 2.59339e-06
65	 2.66208e-06
66	 2.73076e-06
67	 2.80239e-06
68	 2.87402e-06
69	 2.94873e-06
70	 3.02345e-06
71	 3.10141e-06
72	 3.17937e-06
73	 3.26073e-06
74	 3.34208e-06
75	 3.42699e-06
76	 3.51191e-06
77	 3.60054e-06
78	 3.68918e-06
79	 3.78172e-06
80	 3.87425e-06
81	 3.97087e-06
82	 4.06748e-06
83	 4.16837e-06
84	 4.26925e-06
85	 4.3746e-06
86	 4.47995e-06
87	 4.58996e-06
88	 4.69997e-06
89	 4.81486e-06
90	 4.92976e-06
91	 5.04974e-06
92	 5.16973e-06
93	 5.29504e-06
94	 5.42035e-06
95	 5.55122e-06
96	 5.6821e-06
97	 5.81877e-06
98	 5.95545e-06
99	 6.0982e-06
100	 6.24094e-06
101	 6.39001e-06
102	 6.53908e-06
103	 6.69475e-06
104	 6.85043e-06
105	 7.013e-06
106	 7.17556e-06
107	 7.34532e-06
108	 7.51508e-06
109	 7.69234e-06
110	 7.8696e-06
111	 8.05468e-06
112	 8.23976e-06
113	 8.433e-06
114	 8.62624e-06
115	 8.82798e-06
116	 9.02972e-06
117	 9.24034e-06
118	 9.45095e-06
119	 9.6708e-06
120	 9.89065e-06
121	 1.01201e-05
122	 1.03496e-05
123	 1.05892e-05
124	 1.08287e-05
125	 1.10787e-05
126	 1.13286e-05
127	 1.15895e-05
128	 1.18504e-05
129	 1.21226e-05
130	 1.23949e-05
131	 1.26789e-05
132	 1.2963e-05
133	 1.32593e-05
134	 1.35557e-05
135	 1.38649e-05
136	 1.41741e-05
137	 1.44966e-05
138	 1.48192e-05
139	 1.51556e-05
140	 1.5492e-05
141	 1.58429e-05
142	 1.61938e-05
143	 1.65598e-05
144	 1.69257e-05
145	 1.73074e-05
146	 1.7689e-05
147	 1.80869e-05
148	 1.84849e-05
149	 1.88998e-05
150	 1.93147e-05
151	 1.97472e-05
152	 2.01798e-05
153	 2.06307e-05
154	 2.10816e-05
155	 2.15516e-05
156	 2.20216e-05
157	 2.25115e-05
158	 2.30014e-05
159	 2.35119e-05
160	 2.40224e-05
161	 2.45544e-05
162	 2.50864e-05
163	 2.56408e-05
164	 2.61951e-05
165	 2.67727e-05
166	 2.73502e-05
167	 2.79519e-05
168	 2.85536e-05
169	 2.91804e-05
170	 2.98072e-05
171	 3.046e-05
172	 3.11129e-05
173	 3.17928e-05
174	 3.24727e-05
175	 3.31808e-05
176	 3.38889e-05
177	 3.46262e-05
178	 3.53635e-05
179	 3.61312e-05
180	 3.68989e-05
181	 3.76982e-05
182	 3.84974e-05
183	 3.93295e-05
184	 4.01615e-05
185	 4.10276e-05
186	 4.18936e-05
187	 4.2795e-05
188	 4.36964e-05
189	 4.46345e-05
190	 4.55727e-05
191	 4.65489e-05
192	 4.75251e-05
193	 4.85408e-05
194	 4.95566e-05
195	 5.06134e-05
196	 5.16702e-05
197	 5.27696e-05
198	 5.38691e-05
199	 5.50127e-05
200	 5.61563e-05
201	 5.73459e-05
202	 5.85354e-05
203	 5.97725e-05
204	 6.10096e-05
205	 6.22962e-05
206	 6.35827e-05
207	 6.49204e-05
208	 6.62582e-05
209	 6.76491e-05
210	 6.904e-05
211	 7.0486e-05
212	 7.1932e-05
213	 7.34352e-05
214	 7.49384e-05
215	 7.65008e-05
216	 7.80633e-05
217	 7.96872e-05
218	 8.13111e-05
219	 8.29987e-05
220	 8.46863e-05
221	 8.64399e-05
222	 8.81936e-05
223	 9.00157e-05
224	 9.18377e-05
225	 9.37308e-05
226	 9.56238e-05
227	 9.75904e-05
228	 9.95569e-05
229	 0.0001016
230	 0.000103642
231	 0.000105764
232	 0.000107886
233	 0.000110089
234	 0.000112293
235	 0.000114581
236	 0.000116869
237	 0.000119245
238	 0.000121621
239	 0.000124087
240	 0.000126554
241	 0.000129115
242	 0.000131676
243	 0.000134334
244	 0.000136992
245	 0.000139751
246	 0.00014251
247	 0.000145374
248	 0.000148237
249	 0.000151209
250	 0.00015418
251	 0.000157264
252	 0.000160347
253	 0.000163547
254	 0.000166746
255	 0.000170065
256	 0.000173384
257	 0.000176827
258	 0.00018027
259	 0.000183841
260	 0.000187413
261	 0.000191117
262	 0.000194821
263	 0.000198662
264	 0.000202503
265	 0.000206486
266	 0.00021047
267	 0.0002146
268	 0.00021873
269	 0.000223011
270	 0.000227293
271	 0.000231732
272	 0.000236171
273	 0.000240772
274	 0.000245373
275	 0.000250142
276	 0.000254911
277	 0.000259853
278	 0.000264795
279	 0.000269917
280	 0.000275038
281	 0.000280345
282	 0.000285652
283	 0.00029115
284	 0.000296648
285	 0.000302344
286	 0.000308039
287	 0.000313939
288	 0.00031984
289	 0.000325951
290	 0.000332062
291	 0.000338391
292	 0.00034472
293	 0.000351275
294	 0.000357829
295	 0.000364616
296	 0.000371402
297	 0.000378429
298	 0.000385456
299	 0.000392731
300	 0.000400006
301	 0.000407537
302	 0.000415067
303	 0.000422862
304	 0.000430657
305	 0.000438724
306	 0.000446792
307	 0.000455141
308	 0.00046349
309	 0.000472129
310	 0.000480768
311	 0.000489707
312	 0.000498646
313	 0.000507894
314	 0.000517142
315	 0.000526709
316	 0.000536276
317	 0.000546172
318	 0.000556068
319	 0.000566304
320	 0.000576539
321	 0.000587124
322	 0.00059771
323	 0.000608656
324	 0.000619602
325	 0.00063092
326	 0.000642239
327	 0.00065394
328	 0.000665642
329	 0.00067774
330	 0.000689837
331	 0.000702342
332	 0.000714847
333	 0.000727772
334	 0.000740697
335	 0.000754055
336	 0.000767414
337	 0.000781218
338	 0.000795022
339	 0.000809286
340	 0.00082355
341	 0.000838288
342	 0.000853026
343	 0.000868251
344	 0.000883477
345	 0.000899205
346	 0.000914933
347	 0.000931179
348	 0.000947424
349	 0.000964203
350	 0.000980982
351	 0.000998309
352	 0.00101564
353	 0.00103353
354	 0.00105142
355	 0.0010699
356	 0.00108837
357	 0.00110744
358	 0.00112652
359	 0.00114621
360	 0.0011659
361	 0.00118622
362	 0.00120655
363	 0.00122752
364	 0.0012485
365	 0.00127015
366	 0.0012918
367	 0.00131414
368	 0.00133648
369	 0.00135953
370	 0.00138258
371	 0.00140636
372	 0.00143014
373	 0.00145468
374	 0.00147921
375	 0.00150452
376	 0.00152983
377	 0.00155593
378	 0.00158203
379	 0.00160895
380	 0.00163587
381	 0.00166364
382	 0.0016914
383	 0.00172002
384	 0.00174865
385	 0.00177817
386	 0.00180768
387	 0.00183811
388	 0.00186854
389	 0.0018999
390	 0.00193127
391	 0.0019636
392	 0.00199593
393	 0.00202925
394	 0.00206257
395	 0.00209691
396	 0.00213125
397	 0.00216664
398	 0.00220202
399	 0.00223848
400	 0.00227494
401	 0.0023125
402	 0.00235007
403	 0.00238876
404	 0.00242746
405	 0.00246731
406	 0.00250717
407	 0.00254822
408	 0.00258927
409	 0.00263155
410	 0.00267383
411	 0.00271736
412	 0.0027609
413	 0.00280573
414	 0.00285055
415	 0.00289671
416	 0.00294286
