0	 0	 0
0	 1	 0
0	 2	 0
0	 3	 0
0	 4	 0
0	 5	 0
0	 6	 0
0	 7	 0
0	 8	 0
0	 9	 0
0	 10	 0
0	 11	 0
0	 12	 0
0	 13	 0
0	 14	 0
0	 15	 0
0	 16	 0
0	 17	 0
0	 18	 0
0	 19	 0
0	 20	 0
0	 21	 0
0	 22	 0
0	 23	 0
0	 24	 0
0	 25	 0
0	 26	 0
0	 27	 0
0	 28	 0
0	 29	 0
0	 30	 0
0	 31	 0
0	 32	 0
0	 33	 0
0	 34	 0
0	 35	 0
0	 36	 0
0	 37	 0
0	 38	 0
0	 39	 0
0	 40	 0
0	 41	 0
0	 42	 0
0	 43	 0
0	 44	 0
0	 45	 0
0	 46	 0
0	 47	 0
0	 48	 0
0	 49	 0
0	 50	 0
0	 51	 0
0	 52	 0
0	 53	 0
0	 54	 0
0	 55	 0
0	 56	 0
0	 57	 0
0	 58	 0
0	 59	 0
0	 60	 0
0	 61	 0
0	 62	 0
0	 63	 0
0	 64	 0
0	 65	 0
0	 66	 0
0	 67	 0
0	 68	 0
0	 69	 0
0	 70	 0
0	 71	 0
0	 72	 0
0	 73	 0
0	 74	 0
0	 75	 0
0	 76	 0
0	 77	 0
0	 78	 0
0	 79	 0
0	 80	 0
0	 81	 0
0	 82	 0
0	 83	 0
0	 84	 0
0	 85	 0
0	 86	 0
0	 87	 0
0	 88	 0
0	 89	 0
0	 90	 0
0	 91	 0
0	 92	 0
0	 93	 0
0	 94	 0
0	 95	 0
0	 96	 0
0	 97	 0
0	 98	 0
0	 99	 0
0	 100	 0
0	 101	 0
0	 102	 0
0	 103	 0
0	 104	 0
0	 105	 0
0	 106	 0
0	 107	 0
0	 108	 0
0	 109	 0
0	 110	 0
0	 111	 0
0	 112	 0
0	 113	 0
0	 114	 0
0	 115	 0
0	 116	 0
0	 117	 0
0	 118	 0
0	 119	 0
0	 120	 0
0	 121	 0
0	 122	 0
0	 123	 0
0	 124	 0
0	 125	 0
0	 126	 0
0	 127	 1
1	 0	 0
1	 1	 0.00013568
1	 2	 0.000271361
1	 3	 0.000407041
1	 4	 0.000542722
1	 5	 0.000678404
1	 6	 0.000814087
1	 7	 0.000949773
1	 8	 0.00108546
1	 9	 0.00122116
1	 10	 0.00135686
1	 11	 0.00149258
1	 12	 0.00162831
1	 13	 0.00176407
1	 14	 0.00189985
1	 15	 0.00203567
1	 16	 0.00217152
1	 17	 0.00230743
1	 18	 0.0024434
1	 19	 0.00257944
1	 20	 0.00271556
1	 21	 0.00285179
1	 22	 0.00298813
1	 23	 0.0031246
1	 24	 0.00326122
1	 25	 0.00339801
1	 26	 0.00353499
1	 27	 0.00367219
1	 28	 0.00380964
1	 29	 0.00394736
1	 30	 0.00408538
1	 31	 0.00422374
1	 32	 0.00436248
1	 33	 0.00450162
1	 34	 0.00464121
1	 35	 0.00478129
1	 36	 0.00492192
1	 37	 0.00506313
1	 38	 0.00520498
1	 39	 0.00534754
1	 40	 0.00549084
1	 41	 0.00563496
1	 42	 0.00577997
1	 43	 0.00592593
1	 44	 0.00607291
1	 45	 0.006221
1	 46	 0.00637028
1	 47	 0.00652084
1	 48	 0.00667276
1	 49	 0.00682616
1	 50	 0.00698112
1	 51	 0.00713776
1	 52	 0.0072962
1	 53	 0.00745655
1	 54	 0.00761895
1	 55	 0.00778354
1	 56	 0.00795045
1	 57	 0.00811985
1	 58	 0.00829188
1	 59	 0.00846674
1	 60	 0.00864459
1	 61	 0.00882562
1	 62	 0.00901006
1	 63	 0.0091981
1	 64	 0.00938999
1	 65	 0.00958596
1	 66	 0.00978629
1	 67	 0.00999124
1	 68	 0.0102011
1	 69	 0.0104162
1	 70	 0.0106369
1	 71	 0.0108636
1	 72	 0.0110965
1	 73	 0.0113362
1	 74	 0.0115832
1	 75	 0.0118377
1	 76	 0.0121005
1	 77	 0.012372
1	 78	 0.0126529
1	 79	 0.0129438
1	 80	 0.0132454
1	 81	 0.0135584
1	 82	 0.0138838
1	 83	 0.0142224
1	 84	 0.0145752
1	 85	 0.0149433
1	 86	 0.0153278
1	 87	 0.0157302
1	 88	 0.0161517
1	 89	 0.0165941
1	 90	 0.017059
1	 91	 0.0175485
1	 92	 0.0180647
1	 93	 0.0186099
1	 94	 0.019187
1	 95	 0.0197991
1	 96	 0.0204494
1	 97	 0.021142
1	 98	 0.0218813
1	 99	 0.0226723
1	 100	 0.023521
1	 101	 0.0244339
1	 102	 0.025419
1	 103	 0.0264852
1	 104	 0.0276433
1	 105	 0.0289058
1	 106	 0.0302878
1	 107	 0.0318072
1	 108	 0.0334857
1	 109	 0.0353501
1	 110	 0.0374332
1	 111	 0.0397759
1	 112	 0.0424304
1	 113	 0.0454635
1	 114	 0.0489626
1	 115	 0.0530442
1	 116	 0.0578672
1	 117	 0.0636537
1	 118	 0.0707244
1	 119	 0.0795597
1	 120	 0.0909122
1	 121	 0.106029
1	 122	 0.127125
1	 123	 0.158495
1	 124	 0.209389
1	 125	 0.302347
1	 126	 0.5
1	 127	 1
2	 0	 0
2	 1	 0.000271361
2	 2	 0.000542722
2	 3	 0.000814082
2	 4	 0.00108544
2	 5	 0.00135681
2	 6	 0.00162817
2	 7	 0.00189954
2	 8	 0.00217092
2	 9	 0.00244231
2	 10	 0.00271371
2	 11	 0.00298515
2	 12	 0.00325661
2	 13	 0.00352811
2	 14	 0.00379967
2	 15	 0.00407129
2	 16	 0.004343
2	 17	 0.0046148
2	 18	 0.00488673
2	 19	 0.0051588
2	 20	 0.00543103
2	 21	 0.00570346
2	 22	 0.00597612
2	 23	 0.00624904
2	 24	 0.00652226
2	 25	 0.00679582
2	 26	 0.00706976
2	 27	 0.00734414
2	 28	 0.00761901
2	 29	 0.00789442
2	 30	 0.00817043
2	 31	 0.00844712
2	 32	 0.00872454
2	 33	 0.00900278
2	 34	 0.00928192
2	 35	 0.00956205
2	 36	 0.00984325
2	 37	 0.0101256
2	 38	 0.0104093
2	 39	 0.0106943
2	 40	 0.0109809
2	 41	 0.011269
2	 42	 0.011559
2	 43	 0.0118508
2	 44	 0.0121447
2	 45	 0.0124408
2	 46	 0.0127393
2	 47	 0.0130403
2	 48	 0.0133441
2	 49	 0.0136507
2	 50	 0.0139606
2	 51	 0.0142737
2	 52	 0.0145905
2	 53	 0.0149111
2	 54	 0.0152357
2	 55	 0.0155647
2	 56	 0.0158984
2	 57	 0.0162371
2	 58	 0.016581
2	 59	 0.0169305
2	 60	 0.017286
2	 61	 0.0176479
2	 62	 0.0180165
2	 63	 0.0183924
2	 64	 0.0187759
2	 65	 0.0191676
2	 66	 0.0195679
2	 67	 0.0199775
2	 68	 0.020397
2	 69	 0.0208269
2	 70	 0.0212679
2	 71	 0.0217208
2	 72	 0.0221863
2	 73	 0.0226653
2	 74	 0.0231586
2	 75	 0.0236673
2	 76	 0.0241923
2	 77	 0.0247347
2	 78	 0.0252958
2	 79	 0.0258769
2	 80	 0.0264793
2	 81	 0.0271046
2	 82	 0.0277544
2	 83	 0.0284306
2	 84	 0.0291351
2	 85	 0.02987
2	 86	 0.0306378
2	 87	 0.0314411
2	 88	 0.0322826
2	 89	 0.0331656
2	 90	 0.0340936
2	 91	 0.0350703
2	 92	 0.0361002
2	 93	 0.037188
2	 94	 0.0383392
2	 95	 0.0395598
2	 96	 0.0408566
2	 97	 0.0422373
2	 98	 0.0437108
2	 99	 0.0452871
2	 100	 0.0469777
